DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(1.5m);Dir#1(1.5m);Speed#2(2.5m);Dir#2(2.5m);Speed#3(3.5m);Dir#3(3.5m);Speed#4(4.5m);Dir#4(4.5m);Speed#5(5.5m);Dir#5(5.5m);Speed#6(6.5m);Dir#6(6.5m);Speed#7(7.5m);Dir#7(7.5m);Speed#8(8.5m);Dir#8(8.5m);Speed#9(9.5m);Dir#9(9.5m);Speed#10(10.5m);Dir#10(10.5m);Speed#11(11.5m);Dir#11(11.5m);Speed#12(12.5m);Dir#12(12.5m)
23/08/2023 22:00;11.3;326.3;-8.6;8.4;15.458;18.49;0;0;0.044;100.54;0.123;73.03;0.097;121.07;0.037;145.01;0.093;87.54;0.081;114.68;0.068;55.84;0.077;92.97;0.087;120.4;0.064;48.81;0.088;17.2;0.064;26.16
23/08/2023 22:10;11.3;326.3;-8.7;8.4;15.45;18.49;0;0;0.073;154.13;0.086;134.06;0.159;117.37;0.11;120.07;0.117;122.74;0.119;140.13;0.108;118.23;0.125;113.08;0.091;136.33;0.027;100.49;0.018;63.43;0.09;337.14
23/08/2023 22:20;11.3;326.3;-8.6;8.4;15.465;18.48;0;0;0.131;194.57;0.095;113.59;0.089;124.05;0.104;94.95;0.105;111.19;0.098;109.73;0.068;100.15;0.08;137.53;0.109;108.77;0.076;106.05;0.047;244.54;0.102;294.3
23/08/2023 22:30;11.3;326.3;-8.6;8.4;15.486;18.47;0;0;0.078;131.88;0.125;124.58;0.06;150.02;0.128;114.96;0.107;123.99;0.055;120.78;0.113;112.27;0.135;112.2;0.095;91.21;0.057;114.78;0.024;321.71;0.099;333.69
23/08/2023 22:40;11.3;326.3;-8.6;8.4;15.533;18.45;0;0;0.019;115.2;0.086;108.23;0.093;108.82;0.108;142.5;0.064;161.85;0.086;100.66;0.096;102.01;0.084;99.57;0.041;133.03;0.037;112.38;0.059;132.27;0.034;287.35
23/08/2023 22:50;11.3;326.3;-8.7;8.4;15.532;18.44;0;0;0.091;136.33;0.075;151.39;0.064;125.43;0.131;111.48;0.087;144.85;0.095;146.14;0.102;140.19;0.107;122.35;0.064;101.66;0.052;111.6;0.014;197.1;0.014;135
23/08/2023 23:00;11.3;326.3;-8.6;8.4;15.496;18.42;0;0;0.043;99.46;0.055;78.49;0.124;95.07;0.064;126.69;0.013;228.01;0.006;0;0.037;220.6;0.047;126.38;0.045;112.04;0.02;143.13;0.026;294.62;0.038;263.99
23/08/2023 23:10;11.3;326.3;-8.6;8.4;15.454;18.41;0;0;0.126;101.49;0.087;142.47;0.146;107.07;0.108;139.11;0.086;167.25;0.077;109.6;0.044;126.61;0.061;145.01;0.059;121.8;0.07;135.58;0.021;320.91;0.079;309.34
23/08/2023 23:20;11.3;326.3;-8.6;8.3;15.491;18.4;0;0;0.102;138.97;0.125;107.27;0.138;110.41;0.131;112.05;0.119;126.49;0.119;97.24;0.101;96.28;0.101;110.96;0.071;105.61;0.078;112.62;0.033;141.07;0.017;205.02
23/08/2023 23:30;11.3;326.3;-8.6;8.3;15.464;18.37;0;0;0.04;110.22;0.022;219.47;0.048;129.04;0.098;76.96;0.106;115.6;0.102;152.68;0.051;150.95;0.071;133.85;0.026;128.66;0.035;158.5;0.048;254.22;0.063;283.82
23/08/2023 23:40;11.3;326.3;-8.7;8.4;15.459;18.35;0;0;0.112;60.7;0.04;124.88;0.064;61.03;0.092;118.51;0.107;125.91;0.077;114.57;0.035;113.63;0.087;67.58;0.075;67.2;0.023;9.87;0.033;308.93;0.118;304.63
23/08/2023 23:50;11.3;326.3;-8.6;8.4;15.475;18.35;0;0;0.143;129.6;0.099;87.11;0.077;119.56;0.139;116.57;0.102;125.86;0.107;101.83;0.097;106.19;0.101;119.11;0.114;104.77;0.151;95.33;0.056;93.07;0.026;139.64
24/08/2023 00:00;11.3;326.3;-8.6;8.4;15.458;18.35;0;0;0.109;80.45;0.077;94.46;0.085;107.8;0.126;128.87;0.14;109.6;0.102;116.82;0.039;126.57;0.044;100.54;0.016;100.62;0.035;242.7;0.039;250.64;0.048;245.56
24/08/2023 00:10;11.3;326.3;-8.6;8.4;15.463;18.35;0;0;0.077;103.5;0.13;108.85;0.059;108.74;0.079;98.75;0.147;80.6;0.114;83.94;0.081;75.62;0.076;74.68;0.049;102.91;0.006;315;0.021;148.57;0.052;355.6
24/08/2023 00:20;11.3;326.3;-8.6;8.3;15.475;18.34;0;0;0.098;116.57;0.085;81.87;0.054;122.23;0.061;59.2;0.041;111.54;0.052;142.03;0.042;152.82;0.068;116.19;0.088;128.56;0.035;111.5;0.057;173;0.073;301.5
24/08/2023 00:30;11.3;326.3;-8.7;8.4;15.466;18.34;0;0;0.035;113.63;0.045;95.08;0.047;107.28;0.054;87.88;0.067;105.48;0.037;45;0.05;84.29;0.034;159.44;0.009;0;0.025;9.09;0.004;146.31;0.054;299.88
24/08/2023 00:40;11.3;326.3;-8.6;8.3;15.431;18.35;0;0;0.054;81.42;0.072;68.79;0.109;104.93;0.044;121.18;0.108;100.68;0.049;93.5;0.07;97.43;0.084;104.53;0.094;132.85;0.048;110.7;0.037;135;0.057;319.94
24/08/2023 00:50;11.3;326.3;-8.6;8.4;15.428;18.32;0;0;0.19;95.44;0.102;124.16;0.059;160.02;0.057;138.53;0.077;177.77;0.058;122.32;0.087;116.57;0.092;110.99;0.065;103.39;0.03;219.56;0.029;270;0.039;39.81
24/08/2023 01:00;11.3;326.3;-8.6;8.3;15.443;18.3;0;0;0.073;86.86;0.058;51.34;0.039;90;0.085;107.8;0.152;94.92;0.201;87.72;0.191;88.2;0.139;92.88;0.131;93.49;0.16;93.22;0.09;66.3;0.073;341.57
24/08/2023 01:10;11.3;326.3;-8.6;8.4;15.454;18.29;0;0;0.016;82.87;0.101;107.9;0.067;125.84;0.029;54.69;0.152;81.66;0.122;92.82;0.062;136.97;0.022;164.05;0.006;99.46;0.032;181.79;0.018;303.69;0.026;270
24/08/2023 01:20;11.3;326.3;-8.6;8.3;15.407;18.29;0;0;0.056;83.88;0.025;53.13;0.035;33.23;0.045;88.73;0.071;111.5;0.022;123.69;0.043;113.55;0.038;103.67;0.133;112.12;0.13;113.03;0.021;127.41;0.141;313.85
24/08/2023 01:30;11.3;326.3;-8.6;8.4;15.406;18.28;0;0;0.055;150.64;0.043;161.15;0.09;120.85;0.107;135;0.075;98.46;0.06;63.43;0.059;120.47;0.06;108.43;0.089;31.73;0.074;7.8;0.069;335.28;0.03;342.76
24/08/2023 01:40;11.3;326.3;-8.6;8.3;15.365;18.28;0;0;0.102;93.37;0.068;114.3;0.089;138.21;0.147;98.63;0.131;126;0.102;121.35;0.095;119;0.069;101.63;0.024;157.75;0.014;306.03;0.008;0;0.056;0
24/08/2023 01:50;11.3;326.3;-8.6;8.3;15.315;18.28;0;0;0.023;105.26;0.109;76.73;0.075;148.64;0.103;101.2;0.088;68.68;0.066;77.66;0.113;111.8;0.082;112.19;0.112;102.42;0.076;109.15;0.019;348.11;0.059;11.69
24/08/2023 02:00;11.3;326.3;-8.6;8.4;15.35;18.27;0;0;0.115;42.17;0.073;93.92;0.093;90.62;0.086;95.31;0.085;83.21;0.072;73.07;0.131;104.57;0.102;95.04;0.1;72.47;0.08;77.01;0.044;57.03;0.079;16.84
24/08/2023 02:10;11.3;326.3;-8.7;8.4;15.372;18.28;0;0;0.09;340.56;0.088;30.63;0.036;123.69;0.054;125.17;0.091;100.08;0.059;92.91;0.082;94.18;0.062;73.03;0.067;114.66;0.064;11.66;0.069;41.5;0.081;24.68
24/08/2023 02:20;11.3;326.3;-8.6;8.3;15.356;18.28;0;0;0.101;59.62;0.093;72.54;0.013;67.38;0.045;97.59;0.062;95.53;0.078;92.2;0.09;106.21;0.121;120.39;0.084;124.82;0.06;131.63;0.031;121.61;0.023;336.8
24/08/2023 02:30;11.3;326.3;-8.6;8.3;15.317;18.27;0;0;0.126;129.86;0.126;114.33;0.102;107.19;0.097;115.77;0.101;88.3;0.158;96.54;0.177;112.64;0.193;104.11;0.204;87.47;0.199;113.35;0.115;116.34;0.068;106.29
24/08/2023 02:40;11.3;326.3;-8.6;8.4;15.32;18.27;0;0;0.104;115.58;0.101;90.57;0.124;56.82;0.046;106.46;0.059;98.82;0.065;113.43;0.112;118.16;0.082;105.56;0.038;90;0.04;151.5;0.011;225;0.022;0
24/08/2023 02:50;11.3;326.3;-8.6;8.3;15.32;18.27;0;0;0.042;85.91;0.094;73.3;0.054;94.24;0.095;114.15;0.085;125.38;0.105;128.4;0.056;122.55;0.096;88.21;0.122;71.42;0.095;80.93;0.009;110.56;0.016;345.96
24/08/2023 03:00;11.3;326.3;-8.6;8.3;15.304;18.27;0;0;0.062;173.56;0.029;97.85;0.041;83.05;0.047;103.45;0.042;151.61;0.088;99.14;0.067;113.88;0.06;85.24;0.077;87.03;0.051;87.75;0.07;57.91;0.073;77.3
24/08/2023 03:10;11.3;326.3;-8.7;8.4;15.265;18.26;0;0;0.063;138.22;0.059;117.44;0.048;112.25;0.083;101.17;0.125;123.94;0.111;149.04;0.092;125.25;0.077;127.61;0.027;128.99;0.055;146.89;0.032;151.82;0.042;337.69
24/08/2023 03:20;11.3;326.3;-8.7;8.3;15.319;18.26;0;0;0.108;138.01;0.062;85.39;0.112;71.24;0.06;77.57;0.104;85.6;0.1;106.26;0.076;108.43;0.098;90.58;0.089;88.71;0.065;111.8;0.034;110.56;0.067;40.14
24/08/2023 03:30;11.3;326.3;-8.6;8.4;15.306;18.26;0;0;0.025;156.5;0.012;350.54;0.053;52.7;0.074;93.09;0.105;112.41;0.089;109.05;0.109;102.13;0.078;89.27;0.085;90.67;0.082;57.48;0.057;53.53;0.054;122.8
24/08/2023 03:40;11.3;326.3;-8.6;8.3;15.282;18.26;0;0;0.038;322.52;0.079;113.96;0.036;131.63;0.116;81.59;0.099;72.3;0.073;100.23;0.102;118.57;0.111;105.66;0.108;103.91;0.062;111.63;0.023;252.35;0.026;234.46
24/08/2023 03:50;11.3;326.3;-8.7;8.4;15.282;18.26;0;0;0.018;109.44;0.019;68.75;0.093;111.35;0.063;138.22;0.141;97.33;0.131;98.81;0.063;96.34;0.145;104.42;0.156;99.94;0.097;73.24;0.035;70.02;0.064;104.47
24/08/2023 04:00;11.3;326.3;-8.7;8.3;15.273;18.26;0;0;0.019;186.01;0.042;134.03;0.031;93.69;0.076;108.43;0.091;73.97;0.088;73.43;0.046;77.47;0.091;103.28;0.053;155.38;0.042;227.91;0.021;154.65;0.05;313.36
24/08/2023 04:10;11.3;326.3;-8.7;8.4;15.312;18.26;0;0;0.047;57.99;0.068;81.51;0.094;119.29;0.081;100.62;0.127;94.05;0.122;94.22;0.174;90.33;0.141;86.75;0.126;69.98;0.112;76.58;0.096;89.4;0.084;98.23
24/08/2023 04:20;11.3;326.3;-8.7;8.4;15.299;18.26;0;0;0.058;47.79;0.068;90;0.013;135;0.092;68.2;0.102;109.5;0.074;117.26;0.114;83.44;0.124;83.05;0.102;95.6;0.138;96.25;0.116;45.7;0.048;58.63
24/08/2023 04:30;11.3;326.3;-8.6;8.3;15.269;18.27;0;0;0.037;200.38;0.051;182.25;0.095;165.38;0.086;110.32;0.104;108.43;0.062;109.9;0.097;76.25;0.112;91.02;0.137;93.34;0.167;86.57;0.184;114.75;0.14;128.02
24/08/2023 04:40;11.3;326.3;-8.6;8.3;15.254;18.27;0;0;0.041;102.68;0.041;114.68;0.023;199.98;0.115;57.41;0.13;54.72;0.115;69.03;0.07;99.06;0.061;89.06;0.076;70.85;0.114;84.99;0.115;66.34;0.099;66.8
24/08/2023 04:50;11.3;326.3;-8.6;8.3;15.281;18.27;0;0;0.076;124.32;0.044;117.15;0.101;120.38;0.143;95.23;0.069;99.19;0.114;97.06;0.146;95.51;0.119;108.59;0.136;110.16;0.151;105.32;0.148;123.69;0.091;106.64
24/08/2023 05:00;11.3;326.3;-8.7;8.3;15.279;18.27;0;0;0.024;304.99;0.027;121.33;0.066;159.65;0.05;121.16;0.059;146.85;0.063;113.32;0.097;121.88;0.126;149.97;0.029;180;0.079;133.98;0.14;149.6;0.055;141.67
24/08/2023 05:10;11.3;326.3;-8.7;8.4;15.28;18.27;0;0;0.039;150.8;0.049;113.96;0.08;68.86;0.094;65.61;0.043;131.19;0.045;128.66;0.044;140.53;0.048;139.27;0.084;121.79;0.077;105.84;0.096;108.25;0.018;51.84
24/08/2023 05:20;11.3;326.3;-8.6;8.3;15.278;18.27;0;0;0.039;73.44;0.073;74.81;0.068;132.61;0.077;104.22;0.102;108.26;0.087;110.94;0.115;123.27;0.11;126.87;0.111;118.65;0.142;122.01;0.122;95.15;0.143;104.13
24/08/2023 05:30;11.3;326.3;-8.6;8.3;15.29;18.27;0;0;0.075;93.05;0.112;68.01;0.073;131.11;0.088;86.75;0.072;101.15;0.102;103.08;0.076;83.99;0.052;125.54;0.095;156.41;0.091;131.42;0.079;102.45;0.139;130.33
24/08/2023 05:40;11.3;326.3;-8.6;8.3;15.293;18.29;0;0;0.111;116.8;0.085;115.67;0.097;121.07;0.114;119.49;0.084;123.88;0.113;111.8;0.159;99.05;0.116;105.95;0.14;122.44;0.163;122.71;0.124;112.83;0.094;66.72
24/08/2023 05:50;11.3;326.3;-8.6;8.3;15.327;18.29;0;0;0.019;101.89;0.068;127.87;0.103;92.78;0.105;103.77;0.061;119.51;0.111;96.23;0.155;89.63;0.1;99.74;0.049;101.77;0.059;89.03;0.073;122.17;0.022;95.19
24/08/2023 06:00;11.3;326.3;-8.6;8.3;15.345;18.28;0;0;0.03;86.19;0.036;219.4;0.118;156.48;0.154;118.73;0.148;135.82;0.142;144.74;0.179;155.29;0.149;131.73;0.043;354.69;0.027;259.51;0.011;127.87;0.042;90
24/08/2023 06:10;11.3;326.3;-8.7;8.3;15.289;18.28;0;0;0.08;161.11;0.107;155.82;0.064;131.86;0.062;87.23;0.053;91.08;0.066;90;0.069;86.68;0.107;91.07;0.067;98.62;0.056;91.02;0.066;59.93;0.086;11.44
24/08/2023 06:20;11.3;326.3;-8.6;8.3;15.306;18.28;0;0;0.041;155.32;0.013;26.57;0.084;134.52;0.085;85.29;0.077;90.74;0.11;93.12;0.191;88.2;0.189;89.39;0.185;100.58;0.143;101.7;0.062;85.39;0.029;26.57
24/08/2023 06:30;11.3;326.3;-8.6;8.3;15.319;18.28;0;0;0.047;57.99;0.137;115.45;0.131;127.22;0.115;133.24;0.15;117.42;0.158;99.82;0.163;89.65;0.119;82.28;0.133;80.04;0.078;53.86;0.09;84.92;0.124;65.29
24/08/2023 06:40;11.3;326.3;-8.6;8.3;15.352;18.29;0;0;0.026;83.42;0.013;251.57;0.011;79.7;0.054;125.17;0.05;145.67;0.142;134.71;0.105;108.95;0.065;91.76;0.01;11.31;0.042;285.02;0.064;202.14;0.073;295.16
24/08/2023 06:50;11.3;326.3;-8.6;8.3;15.321;18.29;0;0;0.073;83.75;0.024;45;0.077;109.6;0.128;91.79;0.178;87.43;0.141;90.81;0.102;103.63;0.054;110.43;0.07;94.09;0.11;37.6;0.118;67.12;0.078;52.25
24/08/2023 07:00;11.3;326.3;-8.7;8.3;15.351;18.29;0;0;0.021;148.57;0.031;144.25;0.076;132.88;0.036;88.41;0.066;81.25;0.131;86.51;0.143;84.77;0.119;72.33;0.057;37.87;0.081;125.46;0.021;31.43;0.04;292.07
24/08/2023 07:10;11.3;326.3;-8.6;8.4;15.364;18.29;0;0;0.036;178.41;0.035;160.02;0.046;90;0.069;72.35;0.06;94.76;0.071;51.84;0.084;37.28;0.03;32.62;0.02;159.78;0.006;30.96;0.047;61.78;0.019;327.99
24/08/2023 07:20;11.3;326.3;-8.6;8.3;15.377;18.29;0;0;0.079;118.84;0.11;116.33;0.092;121.28;0.148;113.45;0.169;107.25;0.117;113.71;0.09;128.26;0.096;117.9;0.126;84.06;0.064;76.4;0.103;134.22;0.138;102.12
24/08/2023 07:30;11.3;326.3;-8.6;8.3;15.369;18.29;0;0;0.076;200.82;0.089;97.77;0.087;74.69;0.07;91.64;0.089;90;0.07;117.3;0.044;99.25;0.058;100.92;0.069;120.26;0.038;0;0.027;4.24;0.027;26.57
24/08/2023 07:40;11.3;326.2;-8.6;8.3;15.367;18.29;0;0;0.085;116.57;0.1;116.05;0.102;105.4;0.088;103.09;0.06;91.91;0.079;107.74;0.147;91.17;0.124;90;0.044;101.82;0.055;191.51;0.09;194.19;0.015;233.13
24/08/2023 07:50;11.3;326.2;-8.6;8.3;15.395;18.29;0;0;0.059;156.04;0.029;172.15;0.053;180;0.026;142.7;0.064;119.74;0.14;85.91;0.13;73.51;0.075;49.9;0.025;101.31;0.025;355.43;0.063;13.82;0.053;50.33
24/08/2023 08:00;11.3;326.3;-8.7;8.3;15.337;18.29;0;0;0.097;78.69;0.071;142.48;0.088;71.36;0.057;125.07;0.074;104.04;0.092;87.51;0.052;97.67;0.054;79.32;0.033;88.26;0.053;100.89;0.067;95.96;0.038;297.9
24/08/2023 08:10;11.3;326.3;-8.6;8.4;15.425;18.29;0;0;0.118;98.27;0.066;105.95;0.042;98.13;0.034;164.74;0.086;78.56;0.083;46.94;0.109;76.73;0.088;60.82;0.085;51.23;0.087;68.44;0.182;353.07;0.168;337.56
24/08/2023 08:20;11.3;326.3;-8.6;8.3;15.422;18.29;0;0;0.095;93.61;0.027;162.9;0.096;138.37;0.063;163.3;0.068;109.77;0.056;109.72;0.079;67.66;0.095;50.12;0.088;62.85;0.049;91.17;0.023;124.38;0.038;262.5
24/08/2023 08:30;11.3;326.3;-8.6;8.3;15.427;18.29;0;0;0.041;126.03;0.025;154.44;0.03;113.2;0.018;132.71;0.068;143.97;0.05;128.48;0.085;163.69;0.116;190.44;0.118;180;0.065;241.46;0.096;310.34;0.151;316.88
24/08/2023 08:40;11.3;326.3;-8.6;8.3;15.415;18.29;0;0;0.059;90;0.102;105.95;0.057;135.71;0.033;12.34;0.023;145.62;0.031;166.87;0.062;115.74;0.088;85.45;0.041;50.91;0.009;341.57;0.013;308.66;0.07;327.22
24/08/2023 08:50;11.3;326.3;-8.6;8.3;15.44;18.29;0;0;0.05;25.02;0.082;90.7;0.083;114.1;0.081;114.68;0.072;89.2;0.074;93.87;0.099;90.58;0.101;101.42;0.083;104.71;0.061;91.88;0.062;90.92;0.094;111.91
24/08/2023 09:00;11.3;326.3;-8.6;8.3;15.446;18.29;0;0;0.063;101.84;0.054;56.31;0.014;114.78;0.035;199.98;0.05;94.57;0.034;100.3;0.038;141.34;0.075;139.32;0.07;117.3;0.042;141.77;0.012;109.98;0.031;148.39
24/08/2023 09:10;11.3;326.3;-8.6;8.4;15.448;18.29;0;0;0.022;74.05;0.054;144.83;0.061;69.78;0.042;90;0.046;60.1;0.051;87.75;0.049;157.11;0.039;100.44;0.044;15.95;0.063;114.52;0.085;146.5;0.051;150.4
24/08/2023 09:20;11.3;326.3;-8.6;8.3;15.426;18.29;0;0;0.047;243.43;0.053;175.68;0.091;84.35;0.071;108.95;0.032;95.36;0.085;62.53;0.058;98.97;0.081;93.53;0.119;86.63;0.091;98.84;0.018;96.34;0.006;180
24/08/2023 09:30;11.3;326.3;-8.6;8.3;15.413;18.29;0;0;0.072;116.21;0.06;128.96;0.046;142.88;0.04;169.82;0.053;115.6;0.119;101.59;0.109;118.44;0.079;127.3;0.028;129.29;0.065;40.03;0.071;97.33;0.025;85.43
24/08/2023 09:40;11.3;326.4;-8.6;8.3;15.434;18.29;0;0;0.061;90;0.046;27.12;0.086;146.86;0.104;140.83;0.031;187.35;0.029;69.68;0.052;28.52;0.048;90;0.029;36.47;0.04;159.27;0.062;228.9;0.051;249.44
24/08/2023 09:50;11.3;326.4;-8.6;8.3;15.434;18.29;0;0;0.123;135.66;0.071;81.87;0.112;85.41;0.092;103.13;0.102;109.5;0.091;79.19;0.026;76.5;0.037;96.17;0.093;60.41;0.124;84.43;0.062;43.7;0.009;63.43
24/08/2023 10:00;11.3;326.4;-8.6;8.3;15.422;18.28;0;0;0.182;135.44;0.041;88.6;0.028;77.47;0.048;58.63;0.045;122.28;0.083;94.13;0.11;107.45;0.152;107.6;0.147;80.6;0.155;85.94;0.135;84.04;0.056;94.09
24/08/2023 10:10;11.3;326.3;-8.6;8.3;15.434;18.28;0;0;0.09;113.45;0.034;79.7;0.068;111.64;0.099;118.89;0.079;127.3;0.105;116.08;0.098;117.87;0.072;110.46;0.139;105.83;0.141;104.33;0.091;111.22;0.023;66.8
24/08/2023 10:20;11.3;326.3;-8.6;8.3;15.474;18.28;0;0;0.084;85.91;0.027;153.43;0.026;200.56;0.072;126.55;0.102;93.93;0.094;104.18;0.086;102.75;0.087;92.63;0.114;93.51;0.096;58.63;0.06;58.71;0.023;59.04
24/08/2023 10:30;11.3;326.4;-8.7;8.3;15.403;18.28;0;0;0.111;154.36;0.033;301.26;0.036;128.16;0.075;104.59;0.074;125.63;0.032;161.57;0.023;19.98;0.021;8.13;0.03;135;0.06;121.29;0.098;151.86;0.042;114.1
24/08/2023 10:40;11.3;326.4;-8.6;8.3;15.416;18.27;0;0;0.08;166.31;0.064;147.8;0.064;99.9;0.042;81.87;0.1;95.77;0.087;115.1;0.054;109.44;0.059;73.11;0.078;116.57;0.07;137.89;0.03;132.27;0.017;40.24
24/08/2023 10:50;11.3;326.4;-8.6;8.3;15.419;18.27;0;0;0.066;88.26;0.105;84.56;0.046;128.85;0.007;326.31;0.065;50.65;0.098;64.74;0.052;79.99;0.105;141.6;0.116;106.56;0.096;88.81;0.042;84.56;0.031;104.93
24/08/2023 11:00;11.3;326.4;-8.6;8.3;15.412;18.26;0;0;0.014;135;0.024;80.54;0.052;91.1;0.06;99.62;0.059;91.94;0.028;70.91;0.074;52.67;0.045;84.92;0.155;142.32;0.023;142.13;0.021;286.7;0.023;260.13
24/08/2023 11:10;11.3;326.3;-8.6;8.4;15.377;18.26;0;0;0.087;90;0.039;111.25;0.09;79.07;0.069;113.96;0.021;121.43;0.007;116.57;0.04;87.14;0.065;90;0.099;83.02;0.083;77.47;0.053;18.78;0.046;37.12
24/08/2023 11:20;11.3;326.3;-8.6;8.3;15.394;18.25;0;0;0.105;88.36;0.065;139.97;0.04;126.87;0.033;173.09;0.081;140.01;0.024;114.44;0.044;145.22;0.1;134.59;0.092;129.25;0.061;124.99;0.037;191;0.016;187.13
24/08/2023 11:30;11.3;326.3;-8.6;8.3;15.365;18.24;0;0;0.092;131.48;0.054;91.06;0.036;88.41;0.091;91.89;0.059;121.8;0.046;137.64;0.037;172.3;0.05;90;0.068;115.43;0.046;163.54;0.02;156.04;0.044;25.41
24/08/2023 11:40;11.3;326.4;-8.6;8.3;15.32;18.24;0;0;0.101;65.98;0.077;94.46;0.056;86.93;0.104;77.83;0.051;85.52;0.085;64.94;0.086;45.94;0.091;75.35;0.117;95.42;0.155;118.55;0.087;53.92;0.064;81.87
24/08/2023 11:50;11.3;326.3;-8.6;8.3;15.322;18.23;0;0;0.064;118.97;0.13;77.57;0.056;142.31;0.04;194.38;0.044;127.65;0.031;116.57;0.07;94.09;0.021;92.73;0.04;212.91;0.089;163.61;0.028;202.93;0.024;270
24/08/2023 12:00;11.3;326.4;-8.7;8.3;15.298;18.22;0;0;0.022;105.95;0.023;52.13;0.04;81.47;0.012;120.96;0.02;113.96;0.023;50.19;0.008;172.87;0.024;85.24;0.044;97.77;0.021;62.24;0.059;40.18;0.021;50.91
24/08/2023 12:10;11.3;326.3;-8.6;8.3;15.321;18.17;0;0;0.092;78.08;0.063;75.3;0.018;123.69;0.082;168;0.12;93.34;0.063;57.32;0.074;65.17;0.05;79.59;0.077;113.89;0.047;92.44;0.014;0;0.047;351.35
24/08/2023 12:20;11.3;326.4;-8.6;8.3;15.312;18.15;0;0;0.082;44.01;0.056;74.48;0.012;155.56;0.056;33.41;0.059;109.98;0.026;175.6;0.049;208.14;0.004;116.57;0.063;349.05;0.027;15.07;0.067;95.96;0.107;0.54
24/08/2023 12:30;11.3;326.4;-8.6;8.3;15.295;18.13;0;0;0.078;63.43;0.027;90;0.039;78.11;0.035;101.63;0.009;57.99;0.008;150.26;0.025;126.87;0.021;45;0.027;105.07;0.016;235.3;0.054;87.88;0.033;347.66
24/08/2023 12:40;11.3;326.4;-8.6;8.3;15.276;18.12;0;0;0.097;105.62;0.056;117.47;0.063;84.56;0.091;70.18;0.06;94.76;0.032;126.16;0.098;127.57;0.107;86.79;0.113;77.69;0.074;96.17;0.029;114.78;0.065;320.65
24/08/2023 12:50;11.3;326.3;-8.6;8.3;15.218;18.11;0;0;0.069;101.63;0.017;342.65;0.07;129.81;0.058;87.04;0.038;117.9;0.043;139.69;0.066;100.46;0.081;90;0.111;102.53;0.043;159.44;0.068;246.47;0.093;318.06
24/08/2023 13:00;11.3;326.4;-8.6;8.3;15.246;18.11;0;0;0.052;101.09;0.074;154.47;0.083;83.81;0.048;123.02;0.087;100.54;0.044;127.65;0.054;137.23;0.039;88.53;0.082;90;0.082;100.49;0.076;92.26;0.011;15.26
24/08/2023 13:10;11.3;326.3;-8.6;8.4;15.239;18.12;0;0;0.138;100.42;0.073;97.13;0.176;90.33;0.081;89.29;0.065;129.35;0.017;151.93;0.015;118.3;0.064;107.3;0.078;87.8;0.083;47.45;0.015;53.13;0.011;138.81
24/08/2023 13:20;11.3;326.3;-8.6;8.3;15.236;18.11;0;0;0.123;78.78;0.04;41.99;0.049;153.43;0.027;96.34;0.04;118.5;0.038;176.99;0.017;190.01;0.041;108.43;0.118;77.26;0.083;65.9;0.004;14.04;0.058;338.75
24/08/2023 13:30;11.3;326.3;-8.6;8.3;15.22;18.1;0;0;0.083;78.83;0.096;105.78;0.035;104.83;0.069;57.46;0.056;102.31;0.034;143.47;0.034;185.04;0.018;163.61;0.045;174.92;0.02;315;0.011;56.31;0.064;321.34
24/08/2023 13:40;11.3;326.3;-8.6;8.3;15.137;18.09;0;0;0.029;136.4;0.029;126.47;0.032;123.69;0.025;233.13;0.01;168.69;0.027;192.99;0.057;166.93;0.045;187.59;0.083;191.17;0.092;187.51;0.035;320.83;0.061;349.61
24/08/2023 13:50;11.3;326.3;-8.6;8.3;15.165;18.09;0;0;0.073;33.25;0.093;52.88;0.04;122.91;0.065;93.52;0.068;106.29;0.025;85.43;0.03;151.7;0.05;144.73;0.034;60.46;0.049;72.3;0.059;45.69;0.079;5.78
24/08/2023 14:00;11.3;326.3;-8.6;8.3;15.109;18.09;0;0;0.007;153.43;0.018;9.46;0.048;71.94;0.06;102.43;0.055;209.36;0.051;173.29;0.021;106.7;0.029;308.05;0.014;36.03;0.038;127.48;0.06;29.15;0.047;8.65
24/08/2023 14:10;11.3;326.3;-8.6;8.3;15.101;18.1;0;0;0.085;70.07;0.042;229.84;0.049;157.11;0.048;80.34;0.031;59.35;0.018;83.66;0.068;92.53;0.063;79.94;0.052;76.76;0.055;78.49;0.055;93.12;0.081;41.99
24/08/2023 14:20;11.3;326.3;-8.6;8.3;15.084;18.1;0;0;0.108;123.69;0.144;97.17;0.05;108.8;0.071;70.29;0.057;92.01;0.066;156.91;0.099;141.97;0.119;129.19;0.13;114.99;0.095;96.07;0.075;122.01;0.045;63.43
24/08/2023 14:30;11.3;326.3;-8.6;8.3;15.11;18.1;0;0;0.125;120.26;0.155;113.25;0.154;91.86;0.144;107.43;0.107;113.2;0.095;91.81;0.07;67.44;0.089;93.86;0.131;97.45;0.09;90;0.109;51.34;0.148;30.03
24/08/2023 14:40;11.3;326.3;-8.6;8.3;15.104;18.1;0;0;0.063;37.95;0.045;263.66;0.013;327.53;0.043;77.91;0.021;109.29;0.066;101.31;0.091;98.84;0.122;82.93;0.154;105.84;0.055;95.19;0.072;42.17;0.147;30.76
